"","idPlayerNBA","namePlayer","yearSeason","yearSeasonFirst","yearsPlayed","maxYrsPlayed","groupPosition","AllNBA10yr","agePlayer","slugTeamBREF","countGames","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","countTeamsPlayerSeason","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals","minpergame"
"215",2243,"Brian Scalabrine",2002,2002,0,10,"F",0,23,"NJN",28,290,4.2,0.408,0.149,0.224,0.046,0.152,0.099,0.105,0.016,0.5,0.246,0.151,-0.5,0.4,-0.1,-0.015,-6.5,0.5,-6,-0.3,1,0,0.343,0.3,0.351,0.366,0.733,290,23,67,3,10,20,57,11,15,12,39,51,21,9,2,24,39,60,1,10.3571428571429
"216",201145,"Jeff Green",2008,2008,0,10,"F",0,21,"SEA",80,2253,9.8,0.491,0.101,0.318,0.049,0.134,0.092,0.082,0.01,0.016,0.156,0.194,-1.3,1.5,0.2,0.003,-3.3,0.1,-3.2,-0.7,1,52,0.427,0.276,0.444,0.441,0.744,2253,320,749,21,76,299,673,177,238,101,278,379,119,46,49,158,198,838,1,28.1625
"217",906,"Haywoode Workman",1990,1990,0,10,"G",0,24,"ATL",6,16,26.1,0.773,0,0.667,0,0.222,0.108,0.169,0.094,0,0,0.102,0.1,0,0.1,0.357,5.3,6.2,11.5,0.1,1,0,0.667,0,0.667,0.667,0.01,16,2,3,0,0,2,3,2,2,0,3,3,2,3,0,0,3,6,1,2.66666666666667
"218",201152,"Thaddeus Young",2008,2008,0,10,"F",0,19,"PHI",74,1554,16.5,0.57,0.039,0.21,0.091,0.148,0.119,0.062,0.025,0.4,0.107,0.174,2.6,2,4.5,0.14,0.3,0.3,0.6,1,1,22,0.539,0.316,0.548,0.545,0.738,1554,264,490,6,19,258,471,76,103,120,192,312,58,73,8,64,126,610,1,21
"219",2211,"Troy Murphy",2002,2002,0,11,"F",0,21,"GSW",82,1448,10.3,0.488,0.021,0.369,0.071,0.17,0.119,0.076,0.013,0.01,0.146,0.167,0.7,0.7,1.4,0.046,-2.9,-1.1,-4.1,-0.8,1,4,0.421,0.333,0.423,0.424,0.776,1448,178,423,3,9,175,414,121,156,99,223,322,70,36,21,84,217,480,1,17.6585365853659
"220",1507,"Derek Anderson",1998,1998,0,10,"F",0,23,"CLE",66,1839,15.3,0.531,0.143,0.538,0.037,0.087,0.062,0.213,0.025,0.5,0.15,0.214,2.6,2.8,5.3,0.139,0.4,0.7,1,1.4,1,13,0.408,0.202,0.442,0.422,0.873,1839,239,586,17,84,222,502,275,315,55,132,187,227,86,13,128,136,770,1,27.8636363636364
"221",1715,"Jason Williams",1999,1999,0,12,"G",0,23,"SAC",50,1805,12.8,0.483,0.524,0.17,0.8,0.081,0.045,0.252,0.026,0,0.177,0.191,0.7,1.3,2.1,0.055,0.4,-1,-0.6,0.6,1,50,0.374,0.31,0.446,0.455,0.752,1805,231,617,100,323,131,294,79,105,14,139,153,299,95,1,143,91,641,1,36.1
"222",1888,"Richard Hamilton",2000,2000,0,13,"G",0,21,"WAS",71,1373,11.6,0.482,0.127,0.22,0.031,0.077,0.054,0.137,0.011,0.3,0.112,0.242,0.4,0.3,0.7,0.024,-1.4,-3.1,-4.5,-0.9,1,12,0.42,0.364,0.428,0.443,0.774,1373,254,605,28,77,226,528,103,133,38,91,129,108,28,6,84,142,639,1,19.3380281690141
"223",281,"Scott Williams",1991,1991,0,14,"F",0,22,"CHI",51,337,14.7,0.546,0.019,0.269,0.149,0.193,0.171,0.062,0.018,0.024,0.165,0.177,0.4,0.5,0.9,0.129,-1.2,0.2,-1,0.1,1,0,0.51,0.5,0.51,0.514,0.714,337,53,104,1,2,52,102,20,28,42,56,98,16,12,13,23,51,127,1,6.6078431372549
"224",2230,"Maurice Evans",2002,2002,0,10,"G",0,23,"MIN",10,45,11.5,0.506,0.158,0.211,0.078,0.025,0.051,0.148,0,0,0.088,0.229,0.1,0,0.1,0.079,0.2,-5.3,-5.1,0,1,0,0.474,0,0.563,0.474,0.75,45,9,19,0,3,9,16,3,4,3,1,4,4,0,0,2,9,21,1,4.5
"225",2399,"Mike Dunleavy",2003,2003,0,14,"F",0,22,"GSW",82,1305,12.5,0.505,0.36,0.24,0.054,0.119,0.087,0.126,0.021,0.01,0.157,0.178,1.1,0.4,1.5,0.055,0.1,-1.3,-1.3,0.2,1,3,0.403,0.347,0.434,0.465,0.78,1305,168,417,52,150,116,267,78,100,66,148,214,106,53,19,86,120,466,1,15.9146341463415
"226",76902,"Richie Guerin",1957,1957,0,13,"G",1,24,"NYK",72,1793,12.8,0.42,0,0.418,0,0,0,0,0,0,0,0,0.5,1.3,1.7,0.046,0,0,0,0,1,0,0.368,0,0.368,0.368,0.62,1793,257,699,0,0,257,699,181,292,0,0,334,182,0,0,0,186,695,1,24.9027777777778
"227",201167,"Arron Afflalo",2008,2008,0,10,"G",0,22,"DET",75,970,10.2,0.494,0.199,0.361,0.044,0.125,0.084,0.081,0.018,0.7,0.109,0.152,0.5,1.4,1.9,0.092,-2.3,0.6,-1.6,0.1,1,9,0.411,0.208,0.461,0.432,0.782,970,99,241,10,48,89,193,68,87,36,101,137,52,31,8,34,83,276,1,12.9333333333333
"228",1884,"Baron Davis",2000,2000,0,12,"G",1,20,"CHH",82,1523,12.9,0.486,0.256,0.353,0.036,0.084,0.061,0.326,0.033,0.9,0.219,0.189,-0.1,2.2,2.1,0.065,-1.1,0,-1.1,0.3,1,0,0.42,0.225,0.488,0.449,0.634,1523,182,433,25,111,157,322,97,153,48,117,165,309,97,19,140,201,486,1,18.5731707317073
"229",76867,"Johnny Green",1960,1960,0,13,"F",0,26,"NYK",69,1232,13.1,0.449,0,0.331,0,0,0,0,0,0,0,0,0.5,0.7,1.2,0.047,0,0,0,0,1,0,0.447,0,0.447,0.447,0.406,1232,209,468,0,0,209,468,63,155,0,0,539,52,0,0,0,195,481,1,17.8550724637681
"230",2570,"Kendrick Perkins",2004,2004,0,14,"C",0,19,"BOS",10,35,22.8,0.58,0,0.6,0.167,0.289,0.229,0.174,0,0.044,0.209,0.311,0.1,0,0.1,0.145,-0.9,-0.3,-1.3,0,1,0,0.533,0,0.533,0.533,0.667,35,8,15,0,0,8,15,6,9,5,9,14,3,0,2,5,6,22,1,3.5
"231",76774,"Dave Gambee",1959,1959,0,11,"F",0,21,"STL",2,7,11.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0,1,0,0.01,0,0.01,0.01,0,7,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,2,2,1,3.5
"232",216,"Brian Shaw",1989,1989,0,14,"G",0,22,"BOS",82,2301,12.2,0.472,0.019,0.192,0.06,0.127,0.094,0.27,0.017,0.7,0.202,0.168,0.5,1.7,2.2,0.046,-0.8,0.4,-0.4,0.9,1,54,0.433,0,0.441,0.433,0.826,2301,297,686,0,13,297,673,109,132,119,257,376,472,78,27,188,211,703,1,28.0609756097561
"233",101111,"Charlie Villanueva",2006,2006,0,10,"F",0,21,"TOR",81,2361,16.4,0.521,0.228,0.17,0.09,0.184,0.135,0.065,0.013,0.021,0.089,0.217,2.9,1,3.9,0.079,0.3,-1.3,-1,0.6,1,36,0.463,0.327,0.503,0.5,0.706,2361,435,940,70,214,365,726,113,160,181,340,521,88,60,63,99,247,1053,1,29.1481481481481
"234",2198,"Kwame Brown",2002,2002,0,11,"F",0,19,"WAS",57,817,11.2,0.45,0.004,0.407,0.089,0.194,0.141,0.084,0.011,0.024,0.13,0.186,0,0.8,0.8,0.048,-3.5,0,-3.5,-0.3,1,3,0.387,0,0.388,0.387,0.707,817,94,243,0,1,94,242,70,99,63,135,198,43,16,26,43,105,258,1,14.3333333333333
"235",901,"Otis Thorpe",1985,1985,0,16,"F",0,22,"KCK",82,1918,16.6,0.62,0.003,0.542,0.112,0.218,0.165,0.081,0.8,0.011,0.181,0.213,2.8,1.3,4,0.1,0.7,-1.1,-0.4,0.8,1,23,0.6,0,0.602,0.6,0.62,1918,411,685,0,2,411,683,230,371,187,369,556,111,34,37,187,256,1052,1,23.390243902439
"236",203,"Nate McMillan",1987,1987,0,11,"G",0,22,"SEA",71,1972,14.1,0.514,0.023,0.468,0.056,0.128,0.092,0.355,0.03,0.013,0.299,0.103,1.9,2.2,4.1,0.099,-0.2,1.7,1.5,1.7,1,50,0.475,0,0.486,0.475,0.617,1972,143,301,0,7,143,294,87,141,101,230,331,583,125,45,155,238,373,1,27.7746478873239
"237",2349,"Victor Alexander",1992,1992,0,10,"C",0,22,"GSW",80,1350,13.9,0.561,0.002,0.325,0.087,0.183,0.136,0.031,0.015,0.027,0.148,0.183,1.1,1.4,2.5,0.09,-2.2,-0.7,-2.9,-0.3,1,28,0.529,0,0.531,0.529,0.691,1350,243,459,0,1,243,458,103,149,106,230,336,32,45,62,91,176,589,1,16.875
"238",1713,"Vince Carter",1999,1999,0,19,"F",1,22,"TOR",50,1760,19.6,0.516,0.086,0.35,0.061,0.126,0.093,0.172,0.017,0.033,0.111,0.256,3.6,1.4,5,0.136,2.1,-0.2,1.9,1.7,1,49,0.45,0.288,0.466,0.463,0.761,1760,345,766,19,66,326,700,204,268,94,189,283,149,55,77,110,140,913,1,35.2
"239",47,"Wayman Tisdale",1986,1986,0,11,"F",0,21,"IND",81,2277,14,0.539,0.002,0.234,0.092,0.186,0.139,0.054,0.7,0.011,0.145,0.233,0.7,2.6,3.2,0.068,-1.7,-1.2,-3,-0.6,1,60,0.515,0,0.516,0.515,0.684,2277,516,1002,0,2,516,1000,160,234,191,393,584,79,32,44,188,290,1192,1,28.1111111111111
"240",436,"Juwan Howard",1995,1995,0,18,"F",1,21,"WSB",65,2348,15,0.521,0.008,0.314,0.087,0.184,0.134,0.116,0.011,0.5,0.135,0.228,1.3,1.5,2.8,0.057,-0.9,-0.6,-1.5,0.3,1,52,0.489,0,0.492,0.489,0.664,2348,455,931,0,7,455,924,194,292,184,361,545,165,52,15,166,236,1104,1,36.1230769230769
"241",919,"Loy Vaught",1991,1991,0,10,"F",0,22,"LAC",73,1178,12.1,0.51,0.006,0.206,0.111,0.209,0.16,0.048,0.8,0.012,0.111,0.152,0.8,1.4,2.2,0.091,-2.8,-0.4,-3.1,-0.3,1,0,0.487,0,0.49,0.487,0.662,1178,175,359,0,2,175,357,49,74,124,225,349,40,20,23,49,135,399,1,16.1369863013699
"242",78350,"Rudy Tomjanovich",1971,1971,0,10,"F",0,22,"SDR",77,1062,12.2,0.419,0,0.255,0,0,0.157,0.093,0,0,0,0,-1.1,2.1,1,0.043,0,0,0,0,1,0,0.383,0,0.383,0.383,0.652,1062,168,439,0,0,168,439,73,112,0,0,381,73,0,0,0,124,409,1,13.7922077922078
"243",101126,"Nate Robinson",2006,2006,0,10,"G",0,21,"NYK",72,1544,12.6,0.512,0.258,0.358,0.044,0.088,0.066,0.17,0.02,0.1,0.148,0.225,1,0.5,1.5,0.046,0.4,-1.9,-1.5,0.2,1,26,0.407,0.397,0.411,0.458,0.752,1544,230,565,58,146,172,419,152,202,56,111,167,147,59,1,114,201,670,1,21.4444444444444
"244",2863,"Damien Wilkins",2005,2005,0,13,"F",0,25,"SEA",29,520,13.4,0.5,0.351,0.202,0.069,0.087,0.078,0.085,0.023,0.015,0.08,0.177,0.7,0.3,1,0.092,1.1,-0.2,0.9,0.4,1,7,0.435,0.271,0.523,0.482,0.618,520,73,168,16,59,57,109,21,34,29,37,66,26,22,10,16,55,183,1,17.9310344827586
"245",76,"Cedric Ceballos",1991,1991,0,10,"F",0,21,"PHO",63,730,17.8,0.527,0.014,0.396,0.121,0.104,0.112,0.077,0.014,0.4,0.123,0.313,0.6,0.7,1.3,0.085,-0.5,-3.5,-4,-0.4,1,0,0.487,0.167,0.492,0.488,0.663,730,204,419,1,6,203,413,110,166,77,73,150,35,22,5,69,70,519,1,11.5873015873016
"246",76483,"Pat Cummings",1980,1980,0,11,"C",0,23,"MIL",71,900,15.3,0.552,0,0.332,0.101,0.184,0.144,0.082,0.011,0.01,0.149,0.22,1.2,1.2,2.5,0.131,-0.8,-1.2,-2,0,1,0,0.505,0,0.505,0.505,0.764,900,187,370,0,0,187,370,94,123,81,157,238,53,22,17,74,141,468,1,12.6760563380282
"247",2760,"Anderson Varejao",2005,2005,0,12,"F",0,22,"CLE",54,863,17,0.534,0.01,0.658,0.146,0.207,0.176,0.049,0.025,0.033,0.095,0.144,1.5,1.4,3,0.164,-0.5,1.6,1.1,0.7,1,0,0.513,0,0.518,0.513,0.535,863,99,193,0,2,99,191,68,127,109,148,257,27,41,38,26,122,266,1,15.9814814814815
"248",958,"Vitaly Potapenko",1997,1997,0,10,"C",0,21,"CLE",80,1238,9.5,0.486,0.005,0.296,0.109,0.12,0.114,0.061,0.012,0.025,0.186,0.237,-1.2,1.7,0.5,0.02,-5.4,-0.4,-5.9,-1.2,1,3,0.44,0.5,0.439,0.441,0.736,1238,186,423,1,2,185,421,92,125,105,112,217,40,26,34,109,216,465,1,15.475
"249",146,"Jud Buechler",1991,1991,0,11,"F",0,22,"NJN",74,859,10,0.455,0.018,0.292,0.072,0.102,0.086,0.082,0.019,0.01,0.093,0.131,0.4,0.8,1.2,0.065,-3.1,0.2,-2.9,-0.2,1,10,0.416,0.25,0.419,0.418,0.652,859,94,226,1,4,93,222,43,66,61,80,141,51,33,15,26,79,232,1,11.6081081081081
"250",1497,"Chauncey Billups",1998,1998,0,16,"G",1,21,"TOT",80,2216,13.6,0.516,0.434,0.355,0.03,0.071,0.05,0.226,0.025,0.1,0.167,0.204,2.1,0.9,3,0.065,0.8,-2.6,-1.8,0.1,1,70,0.374,0.329,0.408,0.445,0.85,2216,280,749,107,325,173,424,226,266,62,128,190,314,107,4,174,172,893,1,27.7
"251",246,"Greg Anderson",1988,1988,0,10,"F",0,23,"SAS",82,1984,14.7,0.531,0.007,0.434,0.087,0.194,0.14,0.053,0.013,0.034,0.137,0.208,0.8,1.5,2.3,0.056,-2.2,-0.6,-2.7,-0.4,1,45,0.501,0.2,0.503,0.502,0.604,1984,379,756,1,5,378,751,198,328,161,352,513,79,54,122,143,228,957,1,24.1951219512195
"252",78045,"Cazzie Russell",1967,1967,0,11,"F",0,22,"NYK",77,1696,14.2,0.487,0,0.289,0,0,0,0.151,0,0,0,0,1.6,0.6,2.2,0.061,0,0,0,0,1,0,0.436,0,0.436,0.436,0.785,1696,344,789,0,0,344,789,179,228,0,0,251,187,0,0,0,174,867,1,22.025974025974
"253",165,"Hakeem Olajuwon",1985,1985,0,17,"C",1,22,"HOU",82,2914,21.1,0.564,0,0.438,0.169,0.204,0.187,0.053,0.016,0.043,0.135,0.235,5.3,4.9,10.2,0.168,2,1.4,3.4,4,1,82,0.538,0,0.538,0.538,0.613,2914,677,1258,0,0,677,1258,338,551,440,534,974,111,99,220,234,344,1692,1,35.5365853658537
"254",76106,"Jim Barnett",1967,1967,0,10,"G",0,22,"BOS",48,383,10.4,0.415,0,0.294,0,0,0,0.144,0,0,0,0,-0.5,0.5,0,0.003,0,0,0,0,1,0,0.37,0,0.37,0.37,0.677,383,78,211,0,0,78,211,42,62,0,0,53,41,0,0,0,61,198,1,7.97916666666667
"255",77553,"Tom McMillen",1976,1976,0,10,"C",0,23,"BUF",50,708,11.5,0.474,0,0.243,0.098,0.174,0.137,0.13,0.4,0.4,0,0,0.2,0.6,0.8,0.055,-2.4,-1.1,-3.5,-0.3,1,0,0.432,0,0.432,0.432,0.759,708,96,222,0,0,96,222,41,54,64,122,186,69,7,6,0,87,233,1,14.16
"256",1005,"Walt Williams",1993,1993,0,10,"F",0,22,"SAC",59,1673,15,0.524,0.232,0.367,0.074,0.104,0.088,0.167,0.019,0.011,0.158,0.277,0.4,1.2,1.6,0.047,1,-1.1,-0.1,0.8,1,26,0.435,0.319,0.47,0.472,0.742,1673,358,823,61,191,297,632,224,302,115,150,265,178,66,29,179,209,1001,1,28.3559322033898
"257",600015,"Oscar Robertson",1961,1961,0,13,"G",1,22,"CIN",71,3032,25.9,0.555,0,0.496,0,0,0,0,0,0,0,0,13,0.2,13.2,0.21,0,0,0,0,1,0,0.473,0,0.473,0.473,0.822,3032,756,1600,0,0,756,1600,653,794,0,0,716,690,0,0,0,219,2165,1,42.7042253521127
"258",101145,"Monta Ellis",2006,2006,0,11,"G",0,20,"GSW",49,886,11.1,0.486,0.258,0.186,0.027,0.107,0.066,0.149,0.019,0.9,0.144,0.202,-0.3,0.8,0.5,0.028,-2.7,-0.4,-3.1,-0.2,1,3,0.415,0.341,0.441,0.459,0.712,886,132,318,28,82,104,236,42,59,22,83,105,78,32,11,58,69,334,1,18.0816326530612
"259",970,"Othella Harrington",1997,1997,0,11,"F",0,23,"HOU",57,860,10.8,0.57,0.015,0.397,0.106,0.158,0.133,0.033,0.7,0.019,0.192,0.157,0.4,1,1.4,0.079,-3.6,-0.4,-4,-0.4,1,1,0.549,0,0.557,0.549,0.605,860,112,204,0,3,112,201,49,81,75,123,198,18,12,22,57,112,273,1,15.0877192982456
"260",302,"Mookie Blaylock",1990,1990,0,12,"G",0,22,"NJN",50,1267,11.5,0.416,0.14,0.142,0.033,0.088,0.059,0.262,0.031,0.7,0.155,0.228,-1.6,1.3,-0.3,-0.011,-2.1,0.1,-2,0,1,17,0.371,0.225,0.395,0.387,0.778,1267,212,571,18,80,194,491,63,81,42,98,140,210,82,14,111,110,505,1,25.34
"261",77146,"Frank Johnson",1982,1982,0,12,"G",0,23,"WSB",79,2027,12,0.467,0.097,0.251,0.019,0.06,0.04,0.271,0.018,0.2,0.151,0.219,-0.5,2.5,2.1,0.049,-1.5,-0.8,-2.3,-0.1,1,29,0.414,0.215,0.435,0.424,0.75,2027,336,812,17,79,319,733,153,204,34,113,147,380,76,7,160,196,842,1,25.6582278481013
"262",77757,"Jawann Oldham",1981,1981,0,10,"C",0,23,"DEN",4,21,3.3,0.333,0,0,0.142,0.1,0.121,0,0,0.048,0.25,0.141,0,0,0,-0.094,-7.8,-2.9,-10.7,0,1,0,0.333,0,0.333,0.333,0,21,2,6,0,0,2,6,0,0,3,2,5,0,0,2,2,3,4,1,5.25
"263",2201,"Eddy Curry",2002,2002,0,11,"C",0,19,"CHI",72,1150,14.4,0.54,0,0.424,0.11,0.168,0.138,0.04,0.7,0.034,0.134,0.207,1,0.8,1.8,0.075,-2.6,-1.7,-4.4,-0.7,1,31,0.501,0,0.501,0.501,0.656,1150,189,377,0,0,189,377,105,160,111,161,272,25,16,53,69,173,483,1,15.9722222222222
"264",763,"Tony Massenburg",1991,1991,0,14,"F",0,23,"SAS",35,161,16.3,0.514,0,0.75,0.167,0.228,0.199,0.036,0.012,0.034,0.14,0.24,0.1,0.3,0.4,0.129,-3.2,-1.5,-4.6,-0.1,1,0,0.45,0,0.45,0.45,0.622,161,27,60,0,0,27,60,28,45,23,35,58,4,4,9,13,26,82,1,4.6
"265",1381,"John Long",1979,1979,0,18,"G",0,22,"DET",82,2498,13.6,0.498,0,0.153,0.051,0.06,0.055,0.069,0.018,0.4,0.094,0.223,2.2,1.4,3.6,0.07,-0.2,-1.5,-1.7,0.2,1,0,0.469,0,0.469,0.469,0.826,2498,581,1240,0,0,581,1240,157,190,127,139,266,121,102,19,137,224,1319,1,30.4634146341463
"266",2408,"Melvin Ely",2003,2003,0,11,"C",0,24,"LAC",52,802,10.8,0.54,0,0.398,0.091,0.154,0.123,0.031,0.7,0.028,0.186,0.151,0.4,0.4,0.8,0.048,-3.4,-0.9,-4.4,-0.5,1,7,0.495,0,0.495,0.495,0.703,802,92,186,0,0,92,186,52,74,64,110,174,15,10,32,50,95,236,1,15.4230769230769
"267",2052,"DeShawn Stevenson",2001,2001,0,12,"G",0,19,"UTA",40,293,4.3,0.413,0.132,0.418,0.039,0.079,0.059,0.096,0.018,0.6,0.206,0.213,-0.6,0.2,-0.4,-0.071,-6.1,-1.7,-7.8,-0.4,1,2,0.341,0.083,0.38,0.346,0.684,293,31,91,1,12,30,79,26,38,9,19,28,18,10,2,28,29,89,1,7.325
"268",78404,"Kiki Vandeweghe",1981,1981,0,12,"F",0,22,"DEN",51,1376,11.9,0.484,0.013,0.296,0.062,0.14,0.1,0.087,0.9,0.9,0.124,0.187,0.7,0.5,1.2,0.04,-1.4,-1.3,-2.6,-0.2,1,0,0.426,0,0.432,0.426,0.818,1376,229,537,0,7,229,530,130,159,86,184,270,94,29,24,86,116,588,1,26.9803921568627
"269",2205,"DeSagana Diop",2002,2002,0,11,"C",0,20,"CLE",18,109,3.2,0.401,0,0.172,0.054,0.128,0.092,0.073,0.5,0.067,0.278,0.182,-0.4,0.1,-0.3,-0.124,-9.1,1.1,-8,-0.2,1,1,0.414,0,0.414,0.414,0.2,109,12,29,0,0,12,29,1,5,5,12,17,5,1,10,12,19,25,1,6.05555555555556
"270",923,"Donyell Marshall",1995,1995,0,14,"F",0,21,"TOT",72,2086,12.5,0.465,0.277,0.253,0.076,0.15,0.113,0.086,0.011,0.03,0.106,0.229,-0.9,1.2,0.3,0.007,-2.2,-0.7,-2.9,-0.5,1,31,0.394,0.284,0.436,0.433,0.662,2086,345,876,69,243,276,633,147,222,137,268,405,105,45,88,115,157,906,1,28.9722222222222
"271",739,"Rasheed Wallace",1996,1996,0,17,"F",0,21,"WSB",65,1788,11.8,0.53,0.145,0.212,0.062,0.136,0.1,0.073,0.012,0.022,0.143,0.18,0.6,1.8,2.3,0.063,-1.6,0.4,-1.2,0.4,1,51,0.487,0.329,0.513,0.511,0.65,1788,275,565,27,82,248,483,78,120,93,210,303,85,42,54,103,206,655,1,27.5076923076923
"272",78149,"Jack Sikma",1978,1978,0,13,"C",0,22,"SEA",82,2238,13.5,0.509,0,0.328,0.085,0.229,0.154,0.083,0.014,0.01,0.178,0.178,1.7,3.6,5.4,0.115,-1.4,1.2,-0.2,1,1,0,0.455,0,0.455,0.455,0.777,2238,342,752,0,0,342,752,192,247,196,482,678,134,68,40,186,300,876,1,27.2926829268293
"273",204,"Jeff Hornacek",1987,1987,0,13,"G",0,23,"PHO",80,1561,11.2,0.526,0.123,0.346,0.03,0.101,0.066,0.29,0.021,0.2,0.275,0.145,0.1,1.1,1.2,0.036,-2.3,-0.8,-3.1,-0.4,1,3,0.454,0.279,0.479,0.471,0.777,1561,159,350,12,43,147,307,94,121,41,143,184,361,70,5,153,130,424,1,19.5125
"274",77710,"Mike Newlin",1972,1972,0,10,"G",0,23,"HOU",82,1495,10.6,0.455,0,0.233,0,0,0.069,0.122,0,0,0,0,-0.3,1.9,1.6,0.05,0,0,0,0,1,0,0.414,0,0.414,0.414,0.75,1495,256,618,0,0,256,618,108,144,0,0,228,135,0,0,0,233,620,1,18.2317073170732
"275",200770,"Jordan Farmar",2007,2007,0,10,"G",0,20,"LAL",72,1090,10.8,0.515,0.466,0.129,0.024,0.103,0.064,0.19,0.021,0.5,0.19,0.158,0.2,0.7,0.9,0.038,-1.6,-1.4,-2.9,-0.3,1,2,0.422,0.328,0.503,0.498,0.711,1090,124,294,45,137,79,157,27,38,22,97,119,137,44,7,73,77,320,1,15.1388888888889
"276",1533,"Anthony Johnson",1998,1998,0,12,"G",0,23,"SAC",77,2266,8.6,0.437,0.21,0.181,0.024,0.06,0.042,0.223,0.015,0.2,0.154,0.152,-0.4,0.8,0.4,0.008,-2.6,-1.7,-4.3,-1.3,1,62,0.371,0.328,0.383,0.406,0.727,2266,226,609,42,128,184,481,80,110,51,120,171,329,64,6,120,188,574,1,29.4285714285714
"277",2223,"Samuel Dalembert",2002,2002,0,13,"C",0,20,"PHI",34,177,13.2,0.44,0,0.36,0.162,0.273,0.218,0.048,0.018,0.056,0.195,0.186,-0.2,0.4,0.3,0.072,-5.7,2.2,-3.5,-0.1,1,0,0.44,0,0.44,0.44,0.389,177,22,50,0,0,22,50,7,18,25,43,68,5,6,13,14,30,51,1,5.20588235294118
"278",313,"Vern Fleming",1985,1985,0,11,"G",0,22,"IND",80,2486,12.8,0.526,0.004,0.368,0.062,0.075,0.069,0.14,0.018,0.2,0.155,0.201,1.3,2,3.3,0.063,-0.4,-0.4,-0.8,0.8,1,65,0.47,0,0.472,0.47,0.767,2486,433,922,0,4,433,918,260,339,148,175,323,247,99,8,197,232,1126,1,31.075
"279",76272,"Fred Brown",1972,1972,0,12,"G",0,23,"SEA",33,359,8.5,0.363,0,0.161,0,0,0.049,0.235,0,0,0,0,-1.1,0.2,-0.9,-0.115,0,0,0,0,1,0,0.328,0,0.328,0.328,0.759,359,59,180,0,0,59,180,22,29,0,0,37,60,0,0,0,44,140,1,10.8787878787879
"280",1479,"Mike Brown",1987,1987,0,10,"C",0,23,"CHI",62,818,9.7,0.554,0,0.358,0.097,0.202,0.148,0.041,0.012,0.5,0.202,0.15,0.1,0.9,1,0.06,-3.7,-1,-4.7,-0.6,1,3,0.527,0,0.527,0.527,0.639,818,106,201,0,0,106,201,46,72,71,143,214,24,20,7,59,129,258,1,13.1935483870968
"281",78,"LaSalle Thompson",1983,1983,0,14,"C",0,21,"KCK",71,987,14.7,0.551,0.003,0.477,0.146,0.265,0.205,0.042,0.018,0.035,0.217,0.173,0.5,1.7,2.3,0.11,-2.2,1.1,-1.1,0.2,1,3,0.512,0,0.514,0.512,0.65,987,147,287,0,1,147,286,89,137,133,242,375,33,40,61,96,186,383,1,13.9014084507042
"282",76454,"Larry Costello",1955,1955,0,13,"G",1,23,"PHW",19,463,10.5,0.385,0,0.23,0,0,0,0,0,0,0,0,-0.2,0.4,0.2,0.022,0,0,0,0,1,0,0.331,0,0.331,0.331,0.813,463,46,139,0,0,46,139,26,32,0,0,49,78,0,0,0,37,118,1,24.3684210526316
"283",78076,"Dolph Schayes",1950,1950,0,14,"F",1,21,"SYR",64,0,0,0.48,0,0.538,0,0,0,0,0,0,0,0,8.8,4,12.8,0,0,0,0,0,1,0,0.385,0,0.385,0.385,0.774,0,348,903,0,0,348,903,376,486,0,0,0,259,0,0,0,225,1072,1,0
"284",1450,"Kevin McHale",1981,1981,0,12,"F",1,23,"BOS",82,1645,16.4,0.556,0.003,0.239,0.112,0.136,0.124,0.048,0.8,0.051,0.13,0.209,2.3,2.4,4.7,0.137,-0.3,0.6,0.3,1,1,1,0.533,0,0.535,0.533,0.679,1645,355,666,0,2,355,664,108,159,155,204,359,55,27,151,110,260,818,1,20.0609756097561
"285",330,"Danny Manning",1989,1989,0,14,"F",0,22,"LAC",26,950,13.4,0.538,0.014,0.288,0.079,0.113,0.096,0.122,0.021,0.015,0.187,0.206,0,0.7,0.7,0.034,-1,0.5,-0.5,0.4,1,18,0.494,0.2,0.499,0.496,0.767,950,177,358,1,5,176,353,79,103,70,101,171,81,44,25,93,89,434,1,36.5384615384615
"286",76673,"Alex English",1977,1977,0,14,"F",1,23,"MIL",60,648,14.8,0.511,0,0.217,0.108,0.161,0.134,0.053,0.012,0.014,0,0,0.8,0.4,1.2,0.09,-1.3,-2.3,-3.6,-0.3,1,0,0.477,0,0.477,0.477,0.767,648,132,277,0,0,132,277,46,60,68,100,168,25,17,18,0,78,310,1,10.8
